"ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","PROJECT__C","DESCRIPTION__C","CATEGORY__C","PROJECT_BUDGET_EXTERNAL_ID__C","COSTS__C"
"a00J0000004kW7zIAE","false","PB-014036","2013-07-08T08:01:52.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEzCIAX","Transport en lunch 10 vrouwen * €50,- voor overdracht Kuna traditie","","28380","500.0"
"a00J0000004kW80IAE","false","PB-014071","2013-07-08T08:02:21.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwLIAX","Evaluation , Documentation &   Submission of reports","","38037","145.0"
"a00J0000004kW81IAE","false","PB-013952","2013-07-08T08:00:29.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwjIAH","Fonds voor deelnemers (eten, drinken) 18,50 x 12","","22099","222.0"
"a00J0000004kW82IAE","false","PB-014091","2013-07-08T08:02:48.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFpTIAX","aanschaf materiaal voor zwangerschapssimulatie","","40621","600.0"
"a00J0000004kW83IAE","false","PB-014092","2013-07-08T08:02:52.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFpTIAX","bekendmaking van de training, werving deelnemers","","40622","400.0"
"a00J0000004kW84IAE","false","PB-014209","2013-07-08T08:04:47.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFpKIAX","Materialcosts Hairdressing/Braiding /nails","","36869","500.0"
"a00J0000004kW85IAE","false","PB-014532","2013-07-08T08:09:30.000Z","005J00000018K40IAE","2013-07-08T08:09:30.000Z","005J00000018K40IAE","2013-07-08T08:09:30.000Z","a01J000000VNFk3IAH","goot","","43001","127.0"
"a00J0000004kW86IAE","false","PB-013954","2013-07-08T08:00:31.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFAHIA5","Plafonds","","19619","595.0"
"a00J0000004kW87IAE","false","PB-013973","2013-07-08T08:00:54.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFUaIAP","bakstenen, zand, cement, water, stenen, dakbedekking","","36578","3000.0"
"a00J0000004kW88IAE","false","PB-014033","2013-07-08T08:01:49.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwIIAX","Extra computers (voor studenten) en  laptops (voor trainers)","","37692","750.0"
"a00J0000004kW89IAE","false","PB-014041","2013-07-08T08:01:56.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwIIAX","Furniture (extra tafels en stoelen voor computer ruimte)","","37694","300.0"
"a00J0000004kW8AIAU","false","PB-014107","2013-07-08T08:03:04.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEvCIAX","digitale camera en rugzak","","23351","162.0"
"a00J0000004kW8BIAU","false","PB-013957","2013-07-08T08:00:37.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFAHIA5","constuctie metalique","","19622","732.0"
"a00J0000004kW8CIAU","false","PB-014084","2013-07-08T08:02:39.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFl3IAH","leermiddelen","","23593","5000.0"
"a00J0000004kW8DIAU","false","PB-014110","2013-07-08T08:03:06.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwNIAX","- One machine for cutting icon","","42782","300.0"
"a00J0000004kW8EIAU","false","PB-015229","2013-07-08T08:19:41.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFV5IAP","Nails and planks","","34950","200.0"
"a00J0000004kW8GIAU","false","PB-013958","2013-07-08T08:00:38.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwjIAH","Elektrische oven om op hoge temperaturen te bakken","","22100","2000.0"
"a00J0000004kW8LIAU","false","PB-013959","2013-07-08T08:00:39.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFoZIAX","Boek- en spelpakketten (5 pakketten, voor ieder niveau 1 pakket)","","41529","441.0"
"a00J0000004kW8MIAU","false","PB-014258","2013-07-08T08:05:32.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFqrIAH","1.000 sets kleurmateriaal
(Ik onderzoek op dit moment waar en hoe we dit het gunstigst kunnen aanschaffen)","","26652","2000.0"
"a00J0000004kW8NIAU","false","PB-014259","2013-07-08T08:05:32.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFhzIAH","Internet : 12,000 (109.58)
Communication (cellphones) 15,000 (136.97)
Stationary : pens,writing materials,posters,fliers 15000( 136.97)","","32781","383.0"
"a00J0000004kW8QIAU","false","PB-013962","2013-07-08T08:00:45.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFoZIAX","onvoorzien (administratie & arbeid)","","41532","100.0"
"a00J0000004kW8RIAU","false","PB-013964","2013-07-08T08:00:47.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFmpIAH","2 printers a 80 €","","43655","160.0"
"a00J0000004kW8SIAU","false","PB-014821","2013-07-08T08:13:42.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","a01J000000VNF9gIAH","1 medisch model voor bevallingen","","32668","800.0"
"a00J0000004kW8TIAU","false","PB-014840","2013-07-08T08:13:57.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","a01J000000VNFCDIA5","2 standing, sitting aids@92","","41752","184.0"
"a00J0000004kW8UIAU","false","PB-015143","2013-07-08T08:18:31.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFoyIAH","Roofing Sheets   60 pcs  - 9.84430 per 1","","43779","590.0"
"a00J0000004kW8VIAU","false","PB-013975","2013-07-08T08:00:56.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFUaIAP","bouwplaatsmedewerkers en transport van materialen op de bouwplaats","","36579","1950.0"
"a00J0000004kW8WIAU","false","PB-014152","2013-07-08T08:03:50.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFZ5IAP","Renting Technical equipment such us lights, microphones, place for Rehearsals and food. 

Foods costs including one meal and two snacks will represent 7 euros per person (15 participants plus facilitators)  each day. Renting the theater costs 95 euros p","","25303","3000.0"
"a00J0000004kW8XIAU","false","PB-014195","2013-07-08T08:04:36.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFBKIA5","1 auto","","43063","5000.0"
"a00J0000004kW8YIAU","false","PB-014233","2013-07-08T08:05:11.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFWxIAP","Maandlasten; water, elektriciteit, onderhoud pand, etc. voor 12 maanden","","23550","500.0"
"a00J0000004kW8ZIAU","false","PB-014289","2013-07-08T08:06:01.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEwpIAH","mush roomNails(6x6000=36,000ugshs","","41431","12.0"
"a00J0000004kW8aIAE","false","PB-013981","2013-07-08T08:01:05.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFhuIAH","Resterende keuken materialen zoals extra pannen, potten, borden, een koelkast.","","38832","250.0"
"a00J0000004kW8bIAE","false","PB-013988","2013-07-08T08:01:11.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFhuIAH","Badkamer materiaal, zoals kammen, borstels, spiegels en handdoeken, maar ook knijpers, waslijnen, droogrekken. etc.","","38835","140.0"
"a00J0000004kW8cIAE","false","PB-014032","2013-07-08T08:01:49.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwIIAX","Training en kantoor materiaal","","37691","500.0"
"a00J0000004kW8fIAE","false","PB-013982","2013-07-08T08:01:06.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFhuIAH","Meer meubels voor alle ruimtes zoals o.a. de centrale woonruimte, slaapkamers, kantoor/studieruimte. Nodig zijn tafels, stoelen, kasten, etc.","","38833","460.0"
"a00J0000004kW8gIAE","false","PB-014027","2013-07-08T08:01:44.000Z","005J00000018K40IAE","2013-07-08T08:01:44.000Z","005J00000018K40IAE","2013-07-08T08:01:44.000Z","a01J000000VNFo7IAH","Buy one projector to be used for film projections since it is more expensive and not practical to rent for all the sessions","","43418","1200.0"
"a00J0000004kW8hIAE","false","PB-014060","2013-07-08T08:02:12.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwIIAX","Diploma uitreiking klas 3 (graduation ceremony)","","37696","700.0"
"a00J0000004kW8kIAE","false","PB-013983","2013-07-08T08:01:07.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFhuIAH","Educatie materiaal zoals een whiteboard, markers, lees- en studieboeken , pennen, potloden etc.","","38834","70.0"
"a00J0000004kW8pIAE","false","PB-013990","2013-07-08T08:01:13.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFCsIAP","tweedehands minibus","","28378","3000.0"
"a00J0000004kW8qIAE","false","PB-014131","2013-07-08T08:03:26.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEyCIAX","Assorted Books","","38043","800.0"
"a00J0000004kW8rIAE","false","PB-014160","2013-07-08T08:03:57.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFljIAH","6x slagbalhonken x 10","","24208","60.0"
"a00J0000004kW8sIAE","false","PB-014162","2013-07-08T08:03:59.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFljIAH","transport van zand per vrachtwagen","","24210","150.0"
"a00J0000004kW8tIAE","false","PB-014168","2013-07-08T08:04:09.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEylIAH","Books for health education in the schools (transport costs are free)","","36594","2083.0"
"a00J0000004kW8uIAE","false","PB-013992","2013-07-08T08:01:15.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwFIAX","200 x 16.61","","42986","3322.0"
"a00J0000004kW8vIAE","false","PB-013995","2013-07-08T08:01:17.000Z","005J00000018K40IAE","2013-07-08T08:01:17.000Z","005J00000018K40IAE","2013-07-08T08:01:17.000Z","a01J000000VNFpBIAX","Capacity building
- Printing 3,000 copies of health and hygiene education materials for children @ 300 Euros
-Organizing 5 days hand wash training, participatory appraisal in health and hygiene to the school children @ 200 Euros = 200 x 5 = 1,000","","39840","1300.0"
"a00J0000004kW8wIAE","false","PB-014008","2013-07-08T08:01:29.000Z","005J00000018K40IAE","2013-07-08T08:01:29.000Z","005J00000018K40IAE","2013-07-08T08:01:29.000Z","a01J000000VNFq1IAH","Mobilisation- Transportation of the facilitators to the meeting to discuss the project's aims and activities with the community","","36355","100.0"
"a00J0000004kW8xIAE","false","PB-014051","2013-07-08T08:02:04.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEzCIAX","Vergunningen speelplekken en transport per voorstelling","","28387","400.0"
"a00J0000004kW8yIAE","false","PB-014068","2013-07-08T08:02:18.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwLIAX","Providing training to FSWs on Income Generating Business  (Finance Planning and Management, Marketing, Communication Skills, Books & Accounts Keeping, Savings, and Repayment) @ Rs. 100 x 50 x 2 days","","38034","145.0"
"a00J0000004kW8zIAE","false","PB-013993","2013-07-08T08:01:16.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEttIAH","3x Bunk Beds 	R 3330,00
4x mattress 	                        R 2754,00
1x Kitchen cabinets	R 800,00
1xParaffin stove - stove 	R 150,00
2x Curtains  	                        R 300,00
2xWashing basin 	R 98,00","","22663","722.0"
"a00J0000004kW90IAE","false","PB-014015","2013-07-08T08:01:34.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNF8vIAH","Klein bevestigingsmateriaal voor bouw zoals spijkers etc.","","22910","250.0"
"a00J0000004kW91IAE","false","PB-014105","2013-07-08T08:03:03.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFljIAH","50 tennisballen x 1.50","","24203","75.0"
"a00J0000004kW92IAE","false","PB-014125","2013-07-08T08:03:21.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwNIAX","- Project leader and officers","","42784","3400.0"
"a00J0000004kW93IAE","false","PB-014145","2013-07-08T08:03:45.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFljIAH","slagstatief x 20","","24195","20.0"
"a00J0000004kW94IAE","false","PB-013997","2013-07-08T08:01:19.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFBtIAP","Grondstoffen (beton, zand en kiezels)","","27697","4546.0"
"a00J0000004kW95IAE","false","PB-014317","2013-07-08T08:06:24.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFlyIAH","Printing of study packs (8*100*€2.50)","","36395","2000.0"
"a00J0000004kW96IAE","false","PB-015135","2013-07-08T08:18:25.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFYGIA5","Drumstel","","43629","450.0"
"a00J0000004kW97IAE","false","PB-015256","2013-07-08T08:20:03.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFnmIAH","6 trucks grind x 80,16","","35001","480.0"
"a00J0000004kW99IAE","false","PB-013999","2013-07-08T08:01:21.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFBtIAP","Administratiekosten (5%)","","27699","227.0"
"a00J0000004kW9AIAU","false","PB-014037","2013-07-08T08:01:53.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEzCIAX","Productiekosten theatervoorstelling","","28381","3750.0"
"a00J0000004kW9BIAU","false","PB-014164","2013-07-08T08:04:01.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFljIAH","5 ballen netten x 2","","24212","10.0"
"a00J0000004kW9CIAU","false","PB-014318","2013-07-08T08:06:25.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEtxIAH","We are targeting to raise Kshs 150,000 which will translate to 7000 seedlings to be planted.","","32786","2000.0"
"a00J0000004kW9DIAU","false","PB-014685","2013-07-08T08:11:40.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","a01J000000VNF00IAH","Other Chrages","","38232","60.0"
"a00J0000004kW9EIAU","false","PB-014006","2013-07-08T08:01:27.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFi7IAH","Werkgelegenheid voor een lokaal iemand om de bouw uit te voeren  voor 56 dagen. Het overige werk wordt met vrijwilligers gedaan.","","24239","404.0"
"a00J0000004kW9FIAU","false","PB-014012","2013-07-08T08:01:32.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNF8vIAH","75 grassnijders","","22907","750.0"
"a00J0000004kW9GIAU","false","PB-014022","2013-07-08T08:01:40.000Z","005J00000018K40IAE","2013-07-08T08:01:40.000Z","005J00000018K40IAE","2013-07-08T08:01:40.000Z","a01J000000VNFq1IAH","Installation of hand pump and accessories","","36363","400.0"
"a00J0000004kW9HIAU","false","PB-014035","2013-07-08T08:01:51.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEzCIAX","Transactie- en administratiekosten","","28379","525.0"
"a00J0000004kW9IIAU","false","PB-014127","2013-07-08T08:03:23.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEyCIAX","Sand","","38039","220.0"
"a00J0000004kW9JIAU","false","PB-014009","2013-07-08T08:01:29.000Z","005J00000018K40IAE","2013-07-08T08:01:29.000Z","005J00000018K40IAE","2013-07-08T08:01:29.000Z","a01J000000VNFq1IAH","Mobilisation - Tea & Lunch  for participants during the discussions of the projects aim and activities with the community","","36356","150.0"
"a00J0000004kW9KIAU","false","PB-014034","2013-07-08T08:01:50.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFD5IAP","100 x €38","","28309","3800.0"
"a00J0000004kW9LIAU","false","PB-014044","2013-07-08T08:01:58.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFm6IAH","Essential pieces of equipment      needed for dress making (    * Tape measures
    * Dressmaker’s shears (Scissors)
    * Tailors Chalk
    * Paper scissors
    * Pencils and rulers
    * Different types of cloth)","","24960","1250.0"
"a00J0000004kW9MIAU","false","PB-014055","2013-07-08T08:02:07.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFWBIA5","Onkosten partnerorganisatie (7%) 
€   90,-","","25055","90.0"
"a00J0000004kW9NIAU","false","PB-014094","2013-07-08T08:02:54.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFpTIAX","locatie- en administratiekosten","","40624","750.0"
"a00J0000004kW9OIAU","false","PB-014010","2013-07-08T08:01:30.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFDBIA5","20 schoolbanken, tafel en stoel onderwijzer = 22 x € 50,= € 1.100,-","","41283","1100.0"
"a00J0000004kW9PIAU","false","PB-014023","2013-07-08T08:01:41.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFizIAH","400 euros loans for female farmers x 10","","42352","4000.0"
"a00J0000004kW9QIAU","false","PB-014260","2013-07-08T08:05:33.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFhzIAH","Fuel to deliver the towels in nairobi and its environs","","32782","248.0"
"a00J0000004kW9RIAU","false","PB-014376","2013-07-08T08:07:13.000Z","005J00000018K40IAE","2013-07-08T08:07:13.000Z","005J00000018K40IAE","2013-07-08T08:07:13.000Z","a01J000000VNFikIAH","installatie van keukenblad en keukenkastjes","","41294","500.0"
"a00J0000004kW9SIAU","false","PB-014795","2013-07-08T08:13:22.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","005J00000018K40IAE","2013-07-29T12:50:21.000Z","a01J000000VNFr6IAH","112 pieces of iron rods ( 8 mm and 6 mm) for concrete pillar@ 3 euros each","","43694","336.0"
"a00J0000004kW9TIAU","false","PB-014011","2013-07-08T08:01:31.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNF8vIAH","125 seizen","","22906","875.0"
"a00J0000004kW9UIAU","false","PB-014026","2013-07-08T08:01:43.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFizIAH","Grant management","","42354","500.0"
"a00J0000004kW9YIAU","false","PB-014018","2013-07-08T08:01:37.000Z","005J00000018K40IAE","2013-07-08T08:01:37.000Z","005J00000018K40IAE","2013-07-08T08:01:37.000Z","a01J000000VNFq1IAH","Casting and completion","","36359","615.0"
"a00J0000004kW9ZIAU","false","PB-014049","2013-07-08T08:02:03.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEzCIAX","Coördinatie, projectleiding, workshopleider(s) en overhead 6 mnd * $500","","28386","2400.0"
"a00J0000004kW9aIAE","false","PB-014158","2013-07-08T08:03:55.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFljIAH","Verzendkosten van stad naar binnenland","","24206","60.0"
"a00J0000004kW9bIAE","false","PB-014204","2013-07-08T08:04:43.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFpKIAX","Equipment
Hairdressing/Braiding /nails","","36868","1000.0"
"a00J0000004kW9cIAE","false","PB-014268","2013-07-08T08:05:42.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFYlIAP","De vrijwilligers zullen in ruil voor onderdak de lokale bevolking van eten voorzien gedurende de vrijwiligersperiode","","42512","375.0"
"a00J0000004kW9dIAE","false","PB-014020","2013-07-08T08:01:38.000Z","005J00000018K40IAE","2013-07-08T08:01:38.000Z","005J00000018K40IAE","2013-07-08T08:01:38.000Z","a01J000000VNFq1IAH","Pumping Test","","36361","105.0"
"a00J0000004kW9eIAE","false","PB-014189","2013-07-08T08:04:30.000Z","005J00000018K40IAE","2013-07-23T13:03:49.000Z","005J00000018K40IAE","2013-07-23T13:03:49.000Z","a01J000000VNEvVIAX","Watertank","","42356","1000.0"
"a00J0000004kW9fIAE","false","PB-014341","2013-07-08T08:06:44.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNEz2IAH","Training Material for Stitching
( LumSum)","","38206","250.0"
"a00J0000004kW9gIAE","false","PB-014524","2013-07-08T08:09:23.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFWbIAP","Traveling expenses","","37414","300.0"
"a00J0000004kW9hIAE","false","PB-014531","2013-07-08T08:09:29.000Z","005J00000018K40IAE","2013-07-08T08:09:29.000Z","005J00000018K40IAE","2013-07-08T08:09:29.000Z","a01J000000VNFk3IAH","hek/omheining","","43000","93.0"
"a00J0000004kW9iIAE","false","PB-014021","2013-07-08T08:01:39.000Z","005J00000018K40IAE","2013-07-08T08:01:39.000Z","005J00000018K40IAE","2013-07-08T08:01:39.000Z","a01J000000VNFq1IAH","Back fill and well completion (including water quality analysis)","","36362","200.0"
"a00J0000004kW9jIAE","false","PB-014031","2013-07-08T08:01:48.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFBjIAP","lakens, 3 per bed, x 50x28 = 1400 euro
dekens, 50 x 22=                   1100 euro","","40619","2500.0"
"a00J0000004kW9kIAE","false","PB-014140","2013-07-08T08:03:41.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNF02IAH","1 scanner/kopieermachine","","25247","500.0"
"a00J0000004kW9lIAE","false","PB-014219","2013-07-08T08:04:55.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNF8yIAH","Train the trainers of the local entrepreneurs","","37008","400.0"
"a00J0000004kW9mIAE","false","PB-014243","2013-07-08T08:05:19.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","005J00000018K40IAE","2013-07-29T12:50:20.000Z","a01J000000VNFUVIA5","Lakenset (3 x)","","25694","15.0"
"a00J0000004kW9nIAE","false","PB-014024","2013-07-08T08:01:42.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFizIAH","Project management","","42353","500.0"
"a00J0000004kW9oIAE","false","PB-014045","2013-07-08T08:01:59.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNFm6IAH","Chairs 30 x 30","","24961","900.0"
"a00J0000004kW9pIAE","false","PB-014069","2013-07-08T08:02:19.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","005J00000018K40IAE","2013-07-29T12:50:22.000Z","a01J000000VNEwLIAX","Providing training on Reproductive Health & General Health @Rs.100 x 50 x 1 day","","38035","73.0"
